gene	original_net	random_net	t-statistic	pvalue
SPD_0949	0.0	0.0	nan	nan
SPD_1374	0.0	0.00014026303699999997	36.07072290774809	4.132265734937319e-183
trmFO	0.0	0.0	nan	nan
SPD_1405	0.001159524185826	0.0006687641360000001	-123.15149690830658	0.0
SPD_0950	0.0042355531054253	0.001225906567	-535.9487856922804	0.0
ilvN	0.0030279857404499	0.001914964342	-80.81228880034557	0.0
ychF	0.0026630361663483	0.001758005437	-102.11759681079788	0.0
blpZ	0.0	0.0	nan	nan
fabZ	8.571720948775685e-05	0.001076175862	73.94130973428126	0.0
ftsX	0.000363304194225377	0.001162647313	93.49456187901269	0.0
gtfA	0.0034845055014008	0.00155133442	-155.1067441613498	0.0
SPD_0082	0.003881366564954	0.0005269698869999999	-442.7074353127109	0.0
cbpD	0.0	3.2166548e-05	36.11284423205214	2.1350173267989925e-183
spr1956	1.0777549832015394e-05	0.000112685014	32.5086936701097	9.852644080030323e-159
SPD_1459	2.6334675687418108e-05	4.8583264e-05	28.359715516489263	2.8644187753460083e-130
SPD_1282	0.0004889973208119367	7.084261e-05	-128.95415977393583	0.0
blpS	0.0002088109981019568	0.00017104467300000002	-14.380365336160855	9.326520084147107e-43
SPD_1727	0.0	6.2765399e-05	268.48379555032307	0.0
ahrC	0.0005504674894839785	0.0009708820129999998	204.84915429117743	0.0
argH	0.033347049158734	0.002907008094	-2498.57114390886	0.0
argS	0.0017782410127054	0.00188533177	8.410176055151833	1.4003949587336442e-16
SPD_2034	0.0004895323875431641	0.0011155465389999998	53.528313271724	1.0210152860609633e-295
pnp	0.001704353771104	0.0010974291410000001	-87.35048452862462	0.0
SPD_1498	2.993372433961415e-07	0.00015505549800000001	130.84620195367972	0.0
topA	0.0019457298149742	0.001650758321	-27.000857560632166	5.163057507378643e-121
pepF	0.0002344309565816904	0.00166160893	54.704707381587525	9.423422026280426e-303
SPD_1263	0.0016259999061279	0.000254832169	-141.96353519116963	0.0
SPD_1322	0.0	5.9514692e-05	71.89767166744733	0.0
malR	0.0062903667410176	0.00098124956	-479.50425262929286	0.0
SPD_1971	0.0024477030209666	0.00199059716	-28.530933281234507	1.936275258500129e-131
licD1	0.0002722760184342812	0.000687904206	54.62342026032232	2.8700195879373916e-302
SPD_0462	0.0007885285885247111	0.00028346086800000003	-202.08168054165807	0.0
ldh	0.0240556978355707	0.00927406873	-470.0432262286889	0.0
SPD_0310	0.0	0.0	nan	nan
wrbA	0.0097266714869576	0.003289052747	-396.3031167934549	0.0
SP_0577	0.0	0.0	nan	nan
SPD_1503	0.0	5.354360000000001e-05	212.93152481995142	0.0
SPD_1352	0.0007984911314698576	0.0009227921610000001	11.236517734433782	1.1375010705237763e-27
scrR	0.0	0.0	nan	nan
SPD_1944	0.0005086126882372111	0.000514846421	1.5752547410092848	0.11551426399825118
acpP	0.0006746351458308225	0.001522613491	101.74688418086701	0.0
SPD_0978	0.0023581327285944	0.0010804250839999998	-170.36624821573196	0.0
csp2H	1.0013993697928508e-05	1.4569838e-05	4.502970190716113	7.4905908118502344e-06
SPD_0507	0.0	0.0	nan	nan
crcB1	0.0	2.1319499999999998e-05	134.9003527735066	0.0
SPD_2020	7.510535946094905e-05	0.000940882515	73.21557098656281	0.0
ntpK	0.0	0.0	nan	nan
hom	0.0011727410907302	0.0018292894460000002	65.85117825242682	0.0
SPD_1637	0.0	0.0	nan	nan
sufC	5.3498866507514045e-05	9.567416900000001e-05	46.50841475555081	3.4203468527734796e-252
rpmC	0.0003162855057666927	0.009677064355	331.43963893038364	0.0
SPD_0968	0.0	3.049764e-05	88.05407766648607	0.0
SPD_0648	0.0026755500256255	0.0011530959269999998	-179.27880982615588	0.0
gidA	0.0012726278824596	0.001188476883	-30.795828308783914	5.752039462995602e-147
fusA	0.004059255858974	0.010066686419	128.9761126085622	0.0
malA	0.0	0.000116513615	29.655901266633208	3.835251161596639e-139
scrB	0.0024931439324498	0.0017304590590000001	-53.5322008245507	9.675220107840041e-296
SPD_0984	1.7185296480243536e-05	6.724084399999999e-05	94.05742839814818	0.0
purE	0.0006702579362684356	0.002246735559	98.51614455534285	0.0
SP_0092	0.0	0.0	nan	nan
SPD_1024	0.0012418657753601	0.0011470075610000002	-14.677525447918741	2.597412786900017e-44
SPD_0267	6.435066072854275e-05	0.001011809543	2591.9517810612756	0.0
SPD_1389	0.0023240409305177	0.000368090285	-448.47567471840017	0.0
SPD_0831	0.0014672314322305	0.00025307645099999996	-196.02666747323715	0.0
lacE-1	0.001302583554173	0.001685100529	34.379977563107204	1.448320727430084e-171
spr1189	0.0	0.000741355217	105.74597199698366	0.0
pbp1A	0.0006480215328368987	0.0021859607789999997	129.68010088168717	0.0
SPD_0156	0.0010151782576923	0.000786463097	-24.530427312618546	2.1790002207723046e-104
SPD_0715	0.0013999866603868	0.000217327324	-371.08453745371963	0.0
SPD_0801	0.0	2.2518101e-05	18.803702517898085	9.106577768112266e-68
nanE	0.0041108183874034	0.001789490296	-141.21514321905357	0.0
SP_0958	0.0019559892832477	6.3414574e-05	-1348.0295952633344	0.0
SPD_0155	0.0	0.0	nan	nan
SPD_0552	0.0019559892832477	2.4076258e-05	-705.2330325002686	0.0
SPD_1288	0.0052699467232632	0.000475839059	-956.6491120287038	0.0
SPD_0561	0.0	0.000320700457	79.38583269359906	0.0
SPD_1898	0.0006642835168204457	7.683424500000001e-05	-356.6534663819868	0.0
brnQ	0.0015473131759449	4.8404132999999996e-05	-170.74954290883767	0.0
lepA	0.0064564948788228	0.008783649102	56.15770088758861	2.450045461754e-311
SPD_1090	0.0	6.8365600000000005e-06	8.941183919076382	1.8270263658908825e-18
phtA	0.0	0.0	nan	nan
SPD_0528	0.0008499039966231301	0.0006876815989999999	-12.261605406966623	2.68225544213359e-32
SP_1328	0.0052126861944047	0.001343037601	-250.33857348418192	0.0
pcp	0.0019559892832477	0.00027209068299999993	-394.4263236129136	0.0
SPD_1946	0.0	0.000524654387	65.72145568826097	0.0
SPD_1801	0.0	0.00016702082	72.87135769973963	0.0
SPD_1280	0.0	6.0292245e-05	32.94873371358811	9.385300986919482e-162
ptsI	0.0100298452081231	0.001019767989	-1224.8423327955861	0.0
licD2	0.0002722760184342812	0.0005994958609999999	71.00297260234558	0.0
SPD_1900	0.0007429392303186048	6.020798e-05	-550.436624356438	0.0
dtd	3.264755790597436e-05	1.8170401e-05	-37.783957985851906	9.791445239033976e-195
pflA	3.703492109039653e-05	7.268364e-05	8.120814835712897	1.356036264012369e-15
SPD_0638	0.0003601187796040728	0.00030196954399999996	-22.925812764372527	8.512815191759982e-94
Helicase	0.00028528719640141505	0.0014864859849999998	131.8041995652322	0.0
SPD_1393	3.4223364789241e-06	0.000927059345	67.91955347537055	0.0
lepB	0.00010578714856690666	0.00015435564000000003	11.933310254273067	8.770439920098766e-31
SPD_0944	0.0	0.0	nan	nan
SP_0646	0.0	0.0	nan	nan
srtA	3.380449825208261e-06	0.0009696707449999998	408.6099682541108	0.0
blpR	6.918889583598417e-05	0.000540566172	84.75752208128989	0.0
hpt	0.0035335938704173	0.00190504697	-98.44390090684287	0.0
glpO	0.0031370261545205	0.000594849003	-221.61712468329196	0.0
SPD_1565	0.0	1.2495912e-05	18.431814326967253	1.5779107143420613e-65
SP_0248	0.0	0.0	nan	nan
Oxidoreductase	0.0018686787695832	0.001459051086	-47.364221120759545	1.2273833683085067e-257
SPD_1487	0.0	0.000402323077	55.591105334208656	5.287678713773792e-308
SPD_1391	0.00022911639591756164	4.3853686e-05	-94.13193427876165	0.0
spr1356	0.0	9.5062913e-05	96.94819748248305	0.0
SPD_1435	0.0	1.2400634e-05	8.999783408870977	1.1166326538931251e-18
regR	0.0001358181917486555	0.000772003355	99.46398727677065	0.0
purD	0.0020216980738447	0.003393325083	86.34926183593947	0.0
SPD_0565	0.0	0.0	nan	nan
rpsR	0.0003681654397980087	0.00667886551	240.51534778695262	0.0
manM	0.0002254387377168785	0.001620361244	92.29591292422002	0.0
scrA	0.0	0.0	nan	nan
SP_0091	0.0	0.0	nan	nan
cbpG	0.0061782260786821	0.001360943551	-504.92774954361045	0.0
spr0480	1.250881851895657e-07	0.0008860514929999999	100.45612384211984	0.0
rplU	0.001093837369085	0.012916364949	303.4596777118643	0.0
rpmD	0.00019051689945809528	0.009912043403	285.47766438004777	0.0
SPD_1648	0.00017662829860934918	0.00048242770099999997	57.569717014809704	1.4324e-319
deoC	0.006011669308122	0.004824674547	-72.00063479408061	0.0
scpB	8.969988524664745e-05	0.0005012323830000001	109.42552415550576	0.0
snf	0.0	0.000144133499	152.6664753220097	0.0
SPD_1595	0.0014925012701446	0.00014343580500000003	-794.3218436088811	0.0
SP_1994	0.0	0.0	nan	nan
speE	0.001825704713251	0.0007278402550000001	-112.83195804241429	0.0
SPD_1265	0.0	0.00016899698299999998	57.804447335308936	6.275e-321
spr0499	3.0960688202335336e-06	9.9176769e-05	48.222368256499585	4.643658997303343e-263
comB	0.003425809728053	0.00046202993	-193.5777897971656	0.0
SP_1329	8.56040238314579e-05	0.0007530083880000001	57.296217306625834	5.52496e-318
spr1623	0.0	0.0	nan	nan
arcC	0.0047281095563387	0.001741837339	-329.1131694091112	0.0
SPD_0163	0.000984843273122466	0.000266498475	-169.3643418782411	0.0
SPD_1102	0.0	7.592461200000001e-05	53.74570261407841	5.051037084112551e-297
spr1357	0.0	0.0	nan	nan
SPD_1500	0.0004012893961424738	0.000800982769	34.44892264326165	4.8863123238476563e-172
SPD_0977	0.0	7.7484835e-05	73.76748005233564	0.0
SPD_0919	0.00390814704978	0.000146259059	-1152.590048200832	0.0
groEL	9.322290028269955e-05	1.8130944e-05	-200.24174916685945	0.0
cbpF	0.0015023247261466	0.000126752107	-432.64278304464904	0.0
SPD_0893	1.643165472652527e-05	0.00018690584799999999	54.97036303332618	2.4888863346530206e-304
SPD_0300	3.808107524112776e-05	0.0005214224200000001	70.90653584970818	0.0
glyA	0.0115187944643902	0.006620263038999999	-221.04719450202177	0.0
SPD_1332	0.00023121342604614945	0.0009424150450000001	59.935727325755806	0.0
SPD_0150	0.0019944052531071	0.000338494713	-389.5251106496162	0.0
SPD_0637	7.359769191335955e-05	0.000150224472	33.65123254053794	1.4231709500002462e-166
but	0.0	0.0	nan	nan
SPD_1517	0.0	0.0	nan	nan
SPD_0175	0.00011183956567818306	0.000767923417	51.93597126708568	4.476075657774394e-286
ftsY	0.0056504968763248	0.002515565843	-177.63783795192396	0.0
SPD_0941	0.0018029122968896	7.9943609e-05	-860.5688640559426	0.0
SPD_2051	0.0028694104267194	0.001917390177	-75.9177219209538	0.0
mscL	0.0	0.0	nan	nan
eep	0.00024484546978419195	0.00014287977099999998	-13.090294652562642	2.984876397660567e-36
dnaB	0.0073422250204369	0.0020819250079999996	-400.70027318270337	0.0
SPD_1908	0.0008357326634475303	9.1086153e-05	-527.1966164392538	0.0
SPD_1514	0.0029335049852821	0.00014995130800000002	-652.2235515492126	0.0
lacR2	0.0	0.0	nan	nan
spr1742	0.0029339839248716	0.0019768704580000003	-2702.222248417991	0.0
spr1095	0.0019564682228371	0.001031460339	-135.28409226539554	0.0
6-phospho-beta-glucosidase	0.0185440063133169	0.0023304692319999995	-739.6068586102259	0.0
SPD_0981	0.0014092700705388	0.000498302242	-162.54645892869655	0.0
rpoZ	0.0096117723399426	0.00679188588	-111.41158378496465	0.0
ndk	0.0042772249652819	0.003166333439	-55.18125846903231	1.3991124009011573e-305
rfbB	0.0011235730766846	0.00110330846	-11.247247618512505	1.0211434406191449e-27
parE	0.0009063262786089248	0.002530019198	54.37093776619554	9.172808334942669e-301
spr1818	0.0019564682228371	0.0009842448989999999	-688.3938349316244	0.0
birA	0.0250798932984877	0.0059678742719999995	-694.0653531163946	0.0
SPD_0646	0.0	1.047884e-05	66.74354429404002	0.0
SPD_1732	0.0029335049852821	0.000839707322	-251.52984591804076	0.0
SPD_1113	0.0002925684688717963	0.00109759142	98.5669590691213	0.0
SPD_0998	0.0021601480446653	0.0010535279719999999	-122.99293283571477	0.0
SP_1326	0.0	3.7845426e-05	31.899067873234472	1.516567138790137e-154
spr1594	0.0	0.0	nan	nan
tyrS	0.0001963195596318933	0.0007244315029999999	75.11448802016173	0.0
licT	5.612056841022465e-06	0.00026164072100000004	36.61114062429769	8.713534667104669e-187
SP_1608	0.0	4.697493299999999e-05	53.27182957611139	3.5709817534632794e-294
msmF	0.0	0.0	nan	nan
spr1400	0.0002117971231012902	3.8843097999999995e-05	-155.41652508181738	0.0
SPD_1610	0.0005686013672999239	0.000252779169	-88.79759537495573	0.0
cps2C	1.0013993697928508e-05	1.4540611999999999e-05	4.401203627412946	1.1922744081495282e-05
cps2P	0.002089032652722	0.0020404020030000006	-3.9499666800458377	8.365164527122845e-05
spr1989	0.0009777551718291564	8.597653500000001e-05	-304.1322501771307	0.0
SPD_1178	0.0	8.1281462e-05	79.04743858198817	0.0
rplE	0.0010150097747741	0.010393570874999997	289.1950304424566	0.0
bglA-2	0.003035357476272	0.003137557751	6.879318350181261	1.0595108024905558e-11
rpmG	1.2876355320377826e-05	0.003682292193	146.1835789941819	0.0
cps2L	0.0045171711347045	0.000527920383	-387.5743014991802	0.0
SPD_1927	0.0009784735812133072	0.0009725663919999999	-3.5039912422237043	0.0004786597546479811
SPD_0845	0.0	0.0	nan	nan
SP_1410	0.0	0.0	nan	nan
gnd	0.0011060173609706	0.000579930418	-106.84018620609937	0.0
SPD_0878	0.0041120327201699	0.0034931257439999998	-40.944303836821675	6.348458787548137e-216
proC	0.0005169507018235824	0.000804131288	19.606236105592693	1.1424929443873881e-72
recJ	0.0069345754597378	0.007179021721	7.510409607146313	1.3048586759412523e-13
malC	0.0003401994794928215	0.00041578979000000005	12.367210469501483	8.609229109883402e-33
ccpA	0.0040464829492694	0.0006501633650000001	-553.8011398300831	0.0
SP_0833	0.0019564682228371	5.510893999999999e-05	-274.95715894358125	0.0
SPD_1713	0.0	3.930624200000001e-05	35.087877657705086	2.0888551271043516e-176
celB	0.0047929372407452	0.0023076365670000004	-156.07574751981184	0.0
murA-2	0.0012676966935957	0.0016754624950000001	40.15890578847685	1.0792179138218126e-210
rsfS	0.0043180068924728	0.0011719298569999998	-290.7327061903458	0.0
sdaB	2.4502702095335964e-05	1.1928068e-05	-35.77348099109502	4.3775683449016206e-181
priA	0.0006798809566505897	0.00043008756699999996	-44.32754542605998	3.7663340006617847e-238
cps2H	7.351838747769893e-05	9.9051143e-05	9.642980244296135	4.2240214600886874e-21
SPD_1608	0.0048998838285912	0.001377652759	-491.8739299133867	0.0
yajC-2	0.0031901409232028	0.000653099252	-313.0187620451834	0.0
SP_0610	0.0097631835306085	0.000676136168	-681.6390406837394	0.0
ribD	0.0378339841082865	0.011059819826999998	-662.3572364352083	0.0
spr1179	0.0	0.0	nan	nan
spr0085	0.0024449866040596	0.00011056492900000001	-274.7136480541653	0.0
ybeY	0.0014278685017728	0.00046573575	-149.66955171171355	0.0
SPD_1286	0.0002437346180668079	0.000625293461	165.7077084084944	0.0
lacT	7.987976146713308e-05	0.00021239290800000003	66.33965541128921	0.0
serS	0.0010356399798649	0.001052368803	1.5872874722841506	0.11276398897857463
spr0842	2.035493255093762e-06	8.1996572e-05	25.850131974377614	3.13491916450216e-113
SPD_1966	0.0001998553502024749	0.000161324823	-13.733921859921436	1.9088070658165212e-39
spx	0.0	4.9291262e-05	10.482643705439273	1.82874222019576e-24
glyQ	0.00015014054808656831	4.269357e-05	-89.01713379581997	0.0
SPD_0160	7.680447992797298e-06	0.00034044716500000006	67.92455844030955	0.0
coaE	0.0046207591591196	0.001057204911	-372.92508378727086	0.0
SPD_0379	0.0	8.1238911e-05	33.889918457777895	3.2902451577831543e-168
SPD_1283	0.0	1.5743462999999998e-05	15.200537609929588	4.253216280483519e-47
SPD_1094	2.309513189913462e-05	5.4192739e-05	5.868322906661729	5.9833914708787165e-09
mtnN	0.0063756189720106	0.0008693300280000001	-398.42617510393865	0.0
spr0039	1.5964652981127546e-07	0.0007478918500000001	187.14122793901015	0.0
SPD_0940	0.0002626353685211972	1.2696140000000001e-05	-983.5628824487399	0.0
atpB	3.973135679992306e-06	0.0005528190889999999	53.74162708440537	5.3436103450972006e-297
thiM	1.3018241076729947e-05	0.0004410629	70.32038269221628	0.0
SP_1331	0.0	1.0630760999999998e-05	15.566404610264975	4.40847873893924e-49
SPD_1190	0.00024589089062190936	0.000192427088	-42.775537384819685	5.10680936342508e-228
spr1315	0.0	0.0	nan	nan
SPD_0463	0.00014780423732295333	0.000184157939	13.30683636311539	2.5823742687914367e-37
tsaD	0.0025958392488539	0.001397780754	-108.51748646301158	0.0
def	2.649489179605336e-05	5.3690600000000006e-06	-456.8932413588378	0.0
rplO	0.0019623543990157	0.015758572381	335.9084079993171	0.0
SPD_0697	1.8633968145052943e-05	0.000118958242	95.34739446984769	0.0
spr0105	6.290372800469151e-05	4.8537265e-05	-26.718938124214283	4.2179729685414897e-119
SPD_0703	0.0029335049852821	0.0011957522599999998	-787.4446146200685	0.0
rnr	0.0026418511321592	0.002532490051	-7.23209073737383	9.45298399128782e-13
fucA	0.0018017021785444	0.000747808994	-107.53028832077663	0.0
spr1457	0.0	0.0	nan	nan
SPD_0726	0.0004811796535499935	0.0020605574359999997	82.5175884524442	0.0
SPD_1591	0.0	0.000248638132	98.4774740493252	0.0
SPD_1436	0.0	0.0	nan	nan
SPD_0440	0.0	6.636480999999999e-05	46.81206076850423	3.961274756771215e-254
SPD_1715	0.0046962981245019	0.0023339011159999997	-251.41508053681156	0.0
spr1526	0.0	0.0	nan	nan
O-methyltransferase	0.0019559892832477	0.00010053448699999998	-372.71595846674614	0.0
SPD_1972	0.0002468325331588828	0.000298274658	10.979850849552836	1.4682734961526896e-26
SPD_1081	0.00018971710123000805	0.000182336615	-2.821700767716975	0.004871678021885775
nadD	0.0024927226153104	0.000945721464	-256.94956654496366	0.0
rpsS	0.0007117861360319903	0.010814567583	286.1168189597295	0.0
SP_0902	0.0	0.0	nan	nan
mltG	0.0028146514003185	0.0021854979319999995	-49.623962232228465	7.832192821219297e-272
HsdR	0.0	0.0	nan	nan
SPD_2069	0.0012905382933639	0.00014118235600000002	-493.72114194125663	0.0
SPD_0714	0.0	0.0	nan	nan
SPD_0934	5.98674486792283e-08	0.001212499485	97.0078860913242	0.0
SPD_1383	0.0	0.0	nan	nan
SPD_0296	0.0003743694199219689	0.0011164174629999999	87.47185032885436	0.0
cps2J	1.7040403102451866e-05	0.000174537532	27.955771917670916	1.638601966589609e-127
SPD_0076	0.0009784735812133072	4.6149502e-05	-403.62720071249237	0.0
rplL	0.0003831886578507033	0.005264411397	237.97592045413208	0.0
psaD	0.0028637561819822	0.00026492926100000005	-673.3683156276254	0.0
SPD_0827	3.263236431852292e-05	0.00012693390300000002	26.268854473358747	4.68796282200548e-116
spr1168	6.701924246592958e-05	1.9704598999999998e-05	-201.40060624793944	0.0
nrdG	0.00018561785561325883	9.6425981e-05	-96.64470881391144	0.0
valS	0.0052137119606218	0.0022867938030000003	-226.88929761048223	0.0
nanE1	0.0	0.0	nan	nan
spr0970	6.841994134768947e-08	0.000326472831	74.69393108681905	0.0
pflB	0.0024510471221227	0.004801362854	94.26460090672813	0.0
ftsA	0.0025767494387507	0.005682671905	102.29290567913199	0.0
upp	0.0035000089233963	0.00271785102	-48.46344104748116	1.4143616486100065e-264
SPD_0369	0.0008830290497358446	0.0015998284709999998	63.17017209570296	0.0
spr0759	0.0	9.912319999999998e-06	92.83591536089638	0.0
lmb	0.000196097106717038	0.000337198198	29.375942291510086	3.1837973244619046e-137
aroA	0.00048020978078671	0.00043221279	-6.13618425395592	1.2169065197972277e-09
SPD_0191	0.005452995057903	0.0026586938370000003	-221.2092198256298	0.0
SPD_0706	0.0042454878188095	0.002014121181	-87.27882799896143	0.0
SPD_0265	0.0007356656154251465	0.000140079112	-137.50070128516057	0.0
SPD_1657	0.0002878472812199407	0.0008917038710000001	69.47001615539793	0.0
SPD_0875	0.006735685557655	0.000712304021	-873.6595958641802	0.0
SPD_0008	0.0044405425439872	0.0047366025409999995	12.353478710096375	9.984159282873996e-33
Hemolysin	0.0010281765220448	6.492806200000001e-05	-278.6014954314121	0.0
SPD_0134	2.14552951076823e-05	6.1977297e-05	34.34025468159422	2.7088097868364845e-171
appC	0.0026928991334471	0.001507047777	-39.44182831215079	6.756764425005324e-206
msrAB1	0.0049402291597728	0.00199376519	-228.58530580427453	0.0
SPD_2019	0.0094384162206704	0.0025061249280000004	-564.783998222168	0.0
galT-2	0.0004233257537375552	0.000968949349	38.28655676942617	3.956347944420186e-198
SPD_1992	0.00014986107227857665	0.002320262533	159.4140839969877	0.0
SPD_1854	0.0051389686175291	0.001497772402	-205.2800779573641	0.0
spr0108	0.0025193147788928	0.001134262991	-794.9180390530058	0.0
pulI	0.0	0.0	nan	nan
SPD_0560	0.0	0.00010769860199999999	20.278809849514882	7.607034540191202e-77
SPD_0028	0.0	2.1334060000000004e-05	104.81299144614037	0.0
MutT	0.0	0.0	nan	nan
SP_1327	0.0	1.0565688e-05	12.023606155007414	3.3842437327124486e-31
SPD_0039	0.0002282585002192932	6.858099400000001e-05	-18.377470894761924	3.3374407724535637e-65
gmk	0.0091870418275806	0.004145957167	-262.63254628159996	0.0
SPD_1617	0.00015723700582216305	0.000449190632	51.92780453368206	5.019981320284299e-286
alr	0.0043860008734956	0.001999160461	-185.09342332672404	0.0
glgC	0.0050764935251734	0.000723085944	-354.3473011959978	0.0
spr1558	1.4368187683014792e-06	8.5678927e-05	37.59286888805458	1.9196308720201683e-193
spr1887	0.0	0.0	nan	nan
gatB	3.329978482527925e-06	0.001903884243	99.61215785095207	0.0
SPD_0172	0.0	9.935338e-06	5.773671991861606	1.0347661875311968e-08
spr1190	0.0039110206873166	0.001215895609	-390.47373150451693	0.0
nanE-1	0.00046488973421560033	0.000301766156	-23.815784813177725	1.2016641493697866e-99
SPD_0681	0.00011740426036372836	0.00017388059900000003	9.018980400494007	9.497465360514191e-19
SPD_0627	0.0010480192452599	0.000854443184	-30.886305206738292	1.3752540943113686e-147
scpA	8.969988524664745e-05	0.000734601713	110.57989037816532	0.0
SPD_1858	0.0018518063874899	0.001596961057	-38.42949140829048	4.302584808561665e-199
truA	0.0031684681649539	0.000486405173	-429.93095830247245	0.0
rpsT	0.0008026153578517684	0.006665206917000001	232.13717871690102	0.0
SPD_0873	5.228533202769879e-05	0.001125616068	197.90424437655815	0.0
tpx	0.0	0.0	nan	nan
SPD_1429	0.0055663452268179	0.004636432671	-35.30593383660643	6.77225839112689e-178
SPD_0539	0.0011783526639873	0.001040140382	-33.21073990844566	1.494295972716659e-163
Hydrolase	0.00016628418932451263	9.5664745e-05	-19.66702090872091	4.8181045054704054e-73
Endonuclease	0.001119498910964	0.000125205494	-183.56972811897148	0.0
SPD_1228	0.0011228175483916	0.000939336561	-20.020727346653334	3.0971067212200934e-75
SP_0463	0.0	0.0	nan	nan
SP_0609	0.0	0.0	nan	nan
slgP1	0.0	8.2040996e-05	21.36956909740046	9.718111025050205e-84
spr0155	0.0	4.7164587e-05	111.42494487025974	0.0
SPD_2052	0.0028694104267194	0.0015498626630000001	-85.43486517483466	0.0
potH	0.0026925050189021	0.000930004507	-153.7792920401066	0.0
SPD_0090	0.0019550272633623	0.001381553786	-60.65482402425914	0.0
spr1549	0.0030044985374335	0.001623016571	-224.09253248844985	0.0
metG	0.0263058698405475	0.008905676519	-600.0276044910722	0.0
rpsO	0.0024950009114206	0.016257172227999998	319.4518793260895	0.0
spr1183	0.0009784735812133074	0.0009754864769999998	-78.04176035693627	0.0
ntpA	0.0	0.0	nan	nan
spr1259	0.0178280231665686	0.004331278915	-826.3531690202873	0.0
rnpA	0.0033751410172583	0.001951148159	-99.69878008103949	0.0
SPD_1091	0.0	0.0	nan	nan
SPD_1385	0.0	1.7424961e-05	25.148190538491974	1.6291811601833718e-108
lemA	0.0	0.0	nan	nan
cps2A	0.002819877468598	0.00108129746	-143.4205316164615	0.0
SPD_2068	0.0138650370386064	0.0045745565150000006	-451.83711481780637	0.0
SPD_0975	0.00022478824224900207	0.001007151299	102.53447479214601	0.0
SPD_1276	0.0	3.0422769e-05	81.40818030349838	0.0
mvaD	0.00014281395175871342	0.0006805153980000001	60.5264948881595	0.0
SPD_1864	0.0011850344682575	0.001413932895	26.228353497408346	8.80285489115142e-116
SPD_1433	0.0030461960057351	0.0020478261049999996	-64.07376361501409	0.0
SPD_1785	0.0023991577630536	0.00012790593699999999	-984.6561265586164	0.0
comD	0.0006848466355080131	0.000102156658	-272.22994533941875	0.0
SPD_1734	0.0	7.96576e-06	81.68134909801988	0.0
SPD_0761	0.0	1.7958447000000003e-05	69.44186341814321	0.0
cpsO	0.0	8.4712879e-05	41.984084796802065	8.269518323008488e-223
spr0026	0.0009784735812133072	7.4962254e-05	-238.0403292462239	0.0
spr1057	0.0	1.3560074999999999e-05	51.33149992680717	2.2232277371597147e-282
SPD_1366	0.0	0.000126588955	74.01280432507721	0.0
SPD_0140	0.0007288351540217582	0.00022779228599999999	-125.0984289997305	0.0
spr0471	0.0009784735812133072	0.000990685254	36.38816776158568	2.8572938979038572e-185
SPD_1922	0.0008048308150825719	0.000308891949	-73.86594174746223	0.0
SPD_1895	0.0045423293284524	0.000454460737	-562.3433260161913	0.0
folP	0.0022438496948631	0.001099193804	-170.06085723004517	0.0
purB	0.0085955260391654	0.002788816921	-326.0370275990056	0.0
SPD_1266	0.0107153154344029	0.0010891488699999998	-1358.2305961868544	0.0
SPD_0493	0.0	0.000502778817	61.13959175820034	0.0
spr0107	0.0	0.000258393811	12.615277067623659	5.803438906487628e-34
SPD_1562	0.0	0.0	nan	nan
spr1572	0.0	0.0	nan	nan
exp5	0.0073226348712329	0.005711331915	-74.07400284072007	0.0
orf47	0.0009784735812133072	2.5173487e-05	-827.0487813988499	0.0
trmU	0.0015933844203271	0.00076416983	-65.4427073165148	0.0
SPD_0796	0.0009784735812133072	0.00023320115899999998	-89.47192417771981	0.0
SPD_1440	0.0	0.0	nan	nan
SPD_0088	0.0051976068490761	0.000875841402	-511.09097480194566	0.0
SPD_0634	0.0	7.908505599999999e-05	22.63576517243723	6.640753050212439e-92
SPD_1712	0.0	2.6035204e-05	18.607478134469112	1.3908370897653834e-66
ilvD	0.0035720965039012	0.0026628510240000003	-60.33653880055664	0.0
pyrDa	0.00011052293952220126	0.000621748796	87.84388543689106	0.0
SPD_0872	0.0	2.1053611e-05	33.05641750079047	1.711549497291488e-162
SPD_0707	0.0102705331180948	0.000617405411	-1740.9356417155961	0.0
SPD_0352	0.0032598497259384	0.000702808295	-262.42915029306835	0.0
SPD_1899	0.0016944836254115	0.0010273929520000001	-85.05879169248385	0.0
SPD_1311	5.535421026273292e-05	8.892380000000002e-06	-390.32626263568824	0.0
SPD_1000	0.0	0.0	nan	nan
rpmB	0.0008240879279433438	0.008517169796000002	315.5153483787979	0.0
rpmH	0.0012207740011125	0.0031134752810000003	102.55592413357111	0.0
SPD_0802	0.0019461478905192	0.001061884408	-91.54291262953483	0.0
spr1744	0.0	0.0	nan	nan
SPD_0781	0.0029325471061033	0.00013575385099999997	-820.4749024323905	0.0
spr1353	0.0	0.0	nan	nan
rpsH	0.0020859994499624	0.014184378095	313.4590348100035	0.0
spr1081	0.0	1.0779948e-05	9.535632491538987	1.0950997371220852e-20
pstA	1.1308295861632013e-07	0.0005784835610000001	99.67010454654408	0.0
SPD_0961	0.0013812644108111	0.0015719995019999999	8.397463344569232	1.5494630308891334e-16
spr1545	0.0010489881937752	0.000376363044	-130.77085348967213	0.0
cppA	0.0124942377494553	0.00581608197	-118.00161994949363	0.0
galR	7.023616918291545e-05	0.0007483877970000001	51.625896890495476	3.502745593569706e-284
